tmdb_id,imdb_id,title_year,title,year,runtime_min,avg_rating,bechdel_rating,cluster
308453,tt3859304,The Bronze (2015),The Bronze,2015,100,6.1,Pass,122
28942,tt0078908,The Brood (1979),The Brood,1979,92,6.8,Unknown,22
26889,tt0087004,The Brother from Another Planet (1984),The Brother from Another Planet,1984,108,6.8,Unknown,102
20322,tt0250274,The Brothers (2001),The Brothers,2001,106,6.3,Unknown,89
21755,tt0844286,The Brothers Bloom (2008),The Brothers Bloom,2008,114,6.7,Pass,112
4442,tt0355295,The Brothers Grimm (2005),The Brothers Grimm,2005,118,5.9,Unknown,136
267193,tt3381008,The Brothers Grimsby (2016),The Brothers Grimsby,2016,83,6.2,Fail,128
11291,tt0075790,The Brothers Lionheart (1977),The Brothers Lionheart,1977,106,7.1,Unknown,92
16388,tt0112585,The Brothers McMullen (1995),The Brothers McMullen,1995,98,6.6,Unknown,89
10071,tt0784972,The Brothers Solomon (2007),The Brothers Solomon,2007,93,5.3,Fail,34
12703,tt0330099,The Brown Bunny (2003),The Brown Bunny,2003,93,4.9,Pass,28
39946,tt0043362,The Browning Version (1951),The Browning Version,1951,90,8.0,Unknown,57
49805,tt0109340,The Browning Version (1994),The Browning Version,1994,97,7.2,Unknown,9
765119,tt13610562,The Bubble (2022),The Bubble,2022,126,4.7,Unknown,21
7350,tt0825232,The Bucket List (2007),The Bucket List,2007,97,7.3,Fail,39
24153,tt0077280,The Buddy Holly Story (1978),The Buddy Holly Story,1978,114,7.3,Unknown,65
20007,tt0078915,The Bugs Bunny/Road-Runner Movie (1979),The Bugs Bunny/Road-Runner Movie,1979,98,7.3,Unknown,104
33319,tt0049012,The Burmese Harp (1956),The Burmese Harp,1956,116,8.0,Unknown,86
24124,tt0082118,The Burning (1981),The Burning,1981,91,6.2,Unknown,12
12165,tt1068641,The Burning Plain (2008),The Burning Plain,2008,107,6.7,Pass,100
15846,tt0445939,The Burrowers (2008),The Burrowers,2008,96,5.7,Unknown,98
5145,tt0429715,The Business (2005),The Business,2005,97,6.6,Unknown,23
18218,tt0995061,The Business of Being Born (2008),The Business of Being Born,2008,87,7.3,Unknown,100
31064,tt0270259,The Business of Strangers (2001),The Business of Strangers,2001,84,6.3,Unknown,76
2912,tt0064106,The Butcher (1970),The Butcher,1970,93,7.3,Fail,148
22797,tt0118804,The Butcher Boy (1997),The Butcher Boy,1997,110,7.1,Unknown,35
20096,tt0101523,The Butcher's Wife (1991),The Butcher's Wife,1991,107,5.4,Unknown,89
132363,tt1327773,The Butler (2013),The Butler,2013,132,7.2,Pass,47
45699,tt0329485,The Butterfly (2002),The Butterfly,2002,85,7.1,Unknown,120
1954,tt0289879,The Butterfly Effect (2004),The Butterfly Effect,2004,113,7.6,Fail,127
16258,tt1234541,The Butterfly Effect 3: Revelations (2009),The Butterfly Effect 3: Revelations,2009,90,5.6,Unknown,79
292280,tt4030600,The Bye Bye Man (2017),The Bye Bye Man,2017,96,4.3,Pass,123
304410,tt3547740,The Bélier Family (2014),The Bélier Family,2014,106,7.3,Unknown,39
9317,tt0083109,The Cabbage Soup (1981),The Cabbage Soup,1981,102,6.5,Unknown,91
22970,tt1259521,The Cabin in the Woods (2011),The Cabin in the Woods,2011,95,7.0,Pass,85
234,tt0010323,The Cabinet of Dr. Caligari (1920),The Cabinet of Dr. Caligari,1920,67,8.0,Fail,118
9894,tt0115798,The Cable Guy (1996),The Cable Guy,1996,96,6.1,Fail,13
10178,tt0046816,The Caine Mutiny (1954),The Caine Mutiny,1954,124,7.7,Fail,69
16071,tt0418586,The Cake Eaters (2007),The Cake Eaters,2007,86,6.3,Unknown,100
158011,tt1911644,The Call (2013),The Call,2013,94,6.7,Pass,79
575604,tt10530176,The Call (2020),The Call,2020,112,7.1,Pass,115
20981,tt0478988,The Call of Cthulhu (2005),The Call of Cthulhu,2005,47,7.1,Fail,118
481848,tt7504726,The Call of the Wild (2020),The Call of the Wild,2020,100,6.7,Unknown,42
73588,tt1525890,The Caller (2011),The Caller,2011,92,6.0,Pass,4
283384,tt1666335,The Calling (2014),The Calling,2014,108,5.9,Unknown,67
31411,tt0018742,The Cameraman (1928),The Cameraman,1928,76,8.0,Fail,52
77953,tt1790886,The Campaign (2012),The Campaign,2012,85,6.1,Fail,13
265010,tt2517658,The Canal (2014),The Canal,2014,92,5.8,Unknown,4
21711,tt0068334,The Candidate (1972),The Candidate,1972,110,7.0,Unknown,125
11286,tt0082136,The Cannonball Run (1981),The Cannonball Run,1981,95,6.2,Unknown,128
5691,tt0067647,The Canterbury Tales (1972),The Canterbury Tales,1972,111,6.3,Unknown,144
19463,tt0036696,The Canterville Ghost (1944),The Canterville Ghost,1944,95,6.9,Unknown,100
475094,tt6763252,The Captain (2017),The Captain,2017,118,7.3,Unknown,86
70703,tt1946421,The Captains (2011),The Captains,2011,97,6.8,Fail,91
244761,tt2326612,The Captive (2014),The Captive,2014,112,5.9,Unknown,79
643532,tt11196036,The Card Counter (2021),The Card Counter,2021,111,6.2,Unknown,76
11243,tt0088885,The Care Bears Movie (1985),The Care Bears Movie,1985,77,5.6,Pass,145
42792,tt0057917,The Carpetbaggers (1964),The Carpetbaggers,1964,150,6.5,Unknown,9
62761,tt0071282,The Cars That Ate Paris (1974),The Cars That Ate Paris,1974,88,5.6,Unknown,28
424998,tt6113488,The Case for Christ (2017),The Case for Christ,2017,112,6.4,Unknown,32
32037,tt0074292,The Cassandra Crossing (1976),The Cassandra Crossing,1976,129,6.3,Unknown,40
13852,tt0118826,The Castle (1997),The Castle,1997,85,7.7,Pass,104
15370,tt0347618,The Cat Returns (2002),The Cat Returns,2002,75,7.1,Pass,141
76804,tt0017739,The Cat and the Canary (1927),The Cat and the Canary,1927,108,7.1,Unknown,28
19378,tt0077305,The Cat from Outer Space (1978),The Cat from Outer Space,1978,104,6.0,Unknown,6
10588,tt0312528,The Cat in the Hat (2003),The Cat in the Hat,2003,82,4.2,Pass,6
27431,tt0065761,The Cat o' Nine Tails (1971),The Cat o' Nine Tails,1971,112,6.6,Unknown,22
35080,tt0266391,The Cat's Meow (2001),The Cat's Meow,2001,114,6.4,Unknown,116
467952,tt4602066,The Catcher Was a Spy (2018),The Catcher Was a Spy,2018,94,6.3,Unknown,83
9042,tt0402901,The Cave (2005),The Cave,2005,97,5.2,Unknown,73
25208,tt0182000,The Caveman's Valentine (2001),The Caveman's Valentine,2001,105,5.8,Unknown,116
309,tt0154420,The Celebration (1998),The Celebration,1998,101,8.0,Pass,51
8843,tt0209958,The Cell (2000),The Cell,2000,107,6.4,Fail,24
32562,tt0112651,The Celluloid Closet (1995),The Celluloid Closet,1995,102,7.8,Pass,44
14832,tt0106535,The Cement Garden (1993),The Cement Garden,1993,101,7.0,Unknown,28
32590,tt0240402,The Center of the World (2001),The Center of the World,2001,88,5.8,Unknown,144
124067,tt2380247,The Central Park Five (2012),The Central Park Five,2012,119,7.7,Unknown,7
6346,tt0115862,The Chamber (1996),The Chamber,1996,113,6.0,Unknown,92
115872,tt0129923,The Chambermaid on the Titanic (1997),The Chambermaid on the Titanic,1997,101,6.6,Unknown,76
30547,tt0078950,The Champ (1979),The Champ,1979,121,6.8,Unknown,39
49520,tt1488555,The Change-Up (2011),The Change-Up,2011,112,6.3,Fail,34
13550,tt0080516,The Changeling (1980),The Changeling,1980,107,7.1,Unknown,118
54557,tt1663187,The Chaperone (2011),The Chaperone,2011,103,5.1,Unknown,110
42193,tt0062790,The Charge of the Light Brigade (1968),The Charge of the Light Brigade,1968,139,6.6,Unknown,31
16026,tt0081590,The Charter Trip (1980),The Charter Trip,1980,107,7.2,Unknown,104
31602,tt0060232,The Chase (1966),The Chase,1966,134,7.1,Unknown,76
10694,tt0109402,The Chase (1994),The Chase,1994,94,5.9,Unknown,110
13855,tt1190539,The Chaser (2008),The Chaser,2008,125,7.8,Fail,46
14584,tt0077321,The Cheap Detective (1978),The Cheap Detective,1978,92,6.4,Unknown,128
28303,tt0065542,The Cheyenne Social Club (1970),The Cheyenne Social Club,1970,103,6.8,Unknown,80
11490,tt0456396,The Child (2005),The Child,2005,95,7.4,Unknown,63
330982,tt2815902,The Childhood of a Leader (2015),The Childhood of a Leader,2015,115,6.2,Unknown,61
16342,tt1172571,The Children (2008),The Children,2008,84,5.9,Unknown,140
467936,tt6040662,The Children Act (2017),The Children Act,2017,105,6.7,Unknown,76
61461,tt0034493,The Children Are Watching Us (1943),The Children Are Watching Us,1943,84,7.7,Unknown,63
13405,tt0889588,The Children of Huang Shi (2008),The Children of Huang Shi,2008,125,7.0,Unknown,137
20139,tt0054743,The Children's Hour (1961),The Children's Hour,1961,108,7.8,Pass,44
474753,tt7215388,The China Hustle (2017),The China Hustle,2017,82,7.1,Unknown,100
988,tt0078966,The China Syndrome (1979),The China Syndrome,1979,122,7.4,Pass,62
1629,tt0061473,The Chinese (1967),The Chinese,1967,95,6.9,Unknown,54
21793,tt0092752,The Chipmunk Adventure (1987),The Chipmunk Adventure,1987,77,7.2,Pass,43
330483,tt3797868,The Choice (2016),The Choice,2016,111,6.5,Pass,89
5528,tt0372824,The Chorus (2004),The Chorus,2004,97,7.9,Unknown,120
25773,tt0082175,The Chosen (1981),The Chosen,1981,108,7.2,Unknown,120
527435,tt2990140,The Christmas Chronicles (2018),The Christmas Chronicles,2018,104,7.0,Unknown,42
654028,tt11057644,The Christmas Chronicles: Part Two (2020),The Christmas Chronicles: Part Two,2020,112,6.0,Unknown,42
2454,tt0499448,The Chronicles of Narnia: Prince Caspian (2008),The Chronicles of Narnia: Prince Caspian,2008,150,6.5,Pass,136
411,tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,143,6.9,Pass,136
10140,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader (2010),The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113,6.3,Pass,136
2789,tt0296572,The Chronicles of Riddick (2004),The Chronicles of Riddick,2004,119,6.6,Fail,139
13919,tt0406650,The Chumscrubber (2005),The Chumscrubber,2005,108,6.8,Unknown,68
40364,tt0094860,The Church (1989),The Church,1989,102,6.2,Unknown,22
1715,tt0124315,The Cider House Rules (1999),The Cider House Rules,1999,126,7.4,Pass,90
886,tt0059037,The Cincinnati Kid (1965),The Cincinnati Kid,1965,102,7.2,Unknown,111
13898,tt0255094,The Circle (2000),The Circle,2000,90,7.4,Pass,54
339988,tt4287320,The Circle (2017),The Circle,2017,110,5.4,Pass,113
28978,tt0018773,The Circus (1928),The Circus,1928,72,8.1,Fail,52
902,tt0112682,The City of Lost Children (1995),The City of Lost Children,1995,112,7.4,Pass,138
36273,tt0246498,The City of Lost Souls (2000),The City of Lost Souls,2000,102,6.3,Unknown,124
20605,tt0821470,The City of Violence (2006),The City of Violence,2006,92,6.6,Unknown,93
44853,tt0218378,The Claim (2000),The Claim,2000,120,6.3,Unknown,134
352161,tt4411504,The Clan (2015),The Clan,2015,108,6.9,Unknown,76
13853,tt0090848,The Clan of the Cave Bear (1986),The Clan of the Cave Bear,1986,98,5.4,Pass,92
422615,tt5461956,The Clapper (2017),The Clapper,2017,89,5.2,Unknown,76
28205,tt0988108,The Class (2007),The Class,2007,99,7.9,Unknown,7
8841,tt1068646,The Class (2008),The Class,2008,128,7.5,Unknown,94
298096,tt3734354,The Cleanse (2016),The Cleanse,2016,81,5.1,Unknown,40
608994,tt8009906,The Cleansing Hour (2019),The Cleansing Hour,2019,94,6.0,Unknown,109
10742,tt0331952,The Clearing (2004),The Clearing,2004,95,5.8,Unknown,79
10731,tt0109446,The Client (1994),The Client,1994,119,6.7,Pass,79
54028,tt0037604,The Clock (1945),The Clock,1945,90,7.3,Unknown,89
11444,tt0243493,The Closet (2001),The Closet,2001,84,7.0,Unknown,26
544431,tt6269368,The Clovehitch Killer (2018),The Clovehitch Killer,2018,109,6.5,Unknown,85
384521,tt2548396,The Cloverfield Paradox (2018),The Cloverfield Paradox,2018,102,5.5,Pass,102
79934,tt1921043,The Clown (2011),The Clown,2011,88,7.2,Unknown,41
319995,tt4375438,The Club (2015),The Club,2015,98,7.2,Unknown,51
238215,tt3203616,The Cobbler (2014),The Cobbler,2014,99,5.8,Unknown,74
42048,tt0088931,The Coca-Cola Kid (1985),The Coca-Cola Kid,1985,98,5.9,Unknown,13
20625,tt0019777,The Cocoanuts (1929),The Cocoanuts,1929,96,6.8,Fail,26
14979,tt1112782,The Code (2009),The Code,2009,104,6.0,Fail,2
77948,tt1366365,The Cold Light of Day (2012),The Cold Light of Day,2012,93,4.9,Unknown,110
585759,tt6445414,The Coldest Game (2019),The Coldest Game,2019,102,6.2,Unknown,42
134597,tt1748227,The Collection (2012),The Collection,2012,82,6.1,Unknown,135
42740,tt0059043,The Collector (1965),The Collector,1965,119,7.5,Unknown,148
4837,tt0061495,The Collector (1967),The Collector,1967,86,7.3,Fail,61
21407,tt0844479,The Collector (2009),The Collector,2009,90,6.3,Unknown,58
570661,tt8739752,The Collini Case (2019),The Collini Case,2019,123,7.3,Unknown,116
178809,tt1160996,The Colony (2013),The Colony,2013,95,5.3,Fail,87
760873,tt6506264,The Colony (2021),The Colony,2021,104,5.4,Unknown,102
873,tt0088939,The Color Purple (1985),The Color Purple,1985,154,7.7,Pass,90
11873,tt0090863,The Color of Money (1986),The Color of Money,1986,119,7.0,Unknown,71
17078,tt0191043,The Color of Paradise (1999),The Color of Paradise,1999,90,8.1,Unknown,120
26302,tt0063555,The Color of Pomegranates (1969),The Color of Pomegranates,1969,79,7.5,Unknown,132
10484,tt0085354,The ComDads (1983),The ComDads,1983,92,6.9,Unknown,104
30462,tt0054757,The Comancheros (1961),The Comancheros,1961,107,6.8,Unknown,80
10759,tt0790804,The Comebacks (2007),The Comebacks,2007,84,4.3,Unknown,95
369524,tt1967614,The Comedian (2016),The Comedian,2016,120,5.8,Unknown,122
16452,tt0451021,The Comedians of Comedy (2005),The Comedians of Comedy,2005,103,7.2,Unknown,133
84187,tt2112293,The Comedy (2012),The Comedy,2012,95,6.3,Unknown,28
29486,tt0056943,The Comedy of Terrors (1963),The Comedy of Terrors,1963,84,6.5,Unknown,13
41925,tt0099292,The Comfort of Strangers (1990),The Comfort of Strangers,1990,107,6.3,Unknown,54
401200,tt4951982,The Command (2018),The Command,2018,117,6.6,Unknown,40
11663,tt0101605,The Commitments (1991),The Commitments,1991,118,7.6,Unknown,65
308409,tt3082854,The Commune (2016),The Commune,2016,111,6.4,Unknown,76
399035,tt1590193,The Commuter (2018),The Commuter,2018,104,6.3,Unknown,79
52036,tt0335013,The Company (2003),The Company,2003,112,6.2,Unknown,100
44129,tt1172991,The Company Men (2010),The Company Men,2010,104,6.7,Unknown,83
87496,tt1381404,The Company You Keep (2012),The Company You Keep,2012,125,6.4,Fail,79
11905,tt0087075,The Company of Wolves (1984),The Company of Wolves,1984,95,6.6,Unknown,146
42158,tt0080556,The Competition (1980),The Competition,1980,123,6.6,Unknown,41
29228,tt0065566,The Computer Wore Tennis Shoes (1969),The Computer Wore Tennis Shoes,1969,91,6.0,Fail,6
38362,tt0076101,The Con Artists (1976),The Con Artists,1976,105,7.3,Unknown,104
25205,tt1320082,The Concert (2009),The Concert,2009,119,7.5,Fail,101
29723,tt0078740,The Concorde... Airport '79 (1979),The Concorde... Airport '79,1979,113,4.5,Unknown,123
14636,tt0443473,The Condemned (2007),The Condemned,2007,113,6.0,Fail,110
99040,tt0112714,The Confessional (1995),The Confessional,1995,100,7.4,Unknown,96
347881,tt4210080,The Confirmation (2016),The Confirmation,2016,101,6.4,Unknown,39
8416,tt0065571,The Conformist (1970),The Conformist,1970,113,7.9,Pass,106
152795,tt1821641,The Congress (2013),The Congress,2013,122,6.4,Pass,24
138843,tt1457767,The Conjuring (2013),The Conjuring,2013,112,7.5,Pass,4
259693,tt3065204,The Conjuring 2 (2016),The Conjuring 2,2016,134,7.3,Pass,18
423108,tt7069210,The Conjuring: The Devil Made Me Do It (2021),The Conjuring: The Devil Made Me Do It,2021,112,6.2,Fail,109
197950,tt2935564,The Connection (2014),The Connection,2014,135,7.1,Unknown,23
24653,tt0398883,The Consequences of Love (2004),The Consequences of Love,2004,100,7.4,Unknown,94
133369,tt2330322,The Conspiracy (2012),The Conspiracy,2012,84,6.2,Unknown,4
60309,tt0968264,The Conspirator (2010),The Conspirator,2010,122,6.9,Pass,47
1985,tt0387131,The Constant Gardener (2005),The Constant Gardener,2005,129,7.3,Pass,46
6521,tt0208874,The Contender (2000),The Contender,2000,126,6.9,Unknown,125
1441,tt0445946,The Contract (2006),The Contract,2006,96,5.6,Unknown,110
628900,tt10323676,The Contractor (2022),The Contractor,2022,103,5.8,Unknown,102
124614,tt0112716,The Convent (1995),The Convent,1995,90,5.9,Unknown,100
12724,tt0217331,The Convent (2000),The Convent,2000,79,5.2,Unknown,98
592,tt0071360,The Conversation (1974),The Conversation,1974,113,7.7,Fail,46
7452,tt0097108,"The Cook, the Thief, His Wife & Her Lover (1989)","The Cook, the Thief, His Wife & Her Lover",1989,124,7.5,Fail,124
10744,tt0318374,The Cooler (2003),The Cooler,2003,101,6.9,Unknown,111
9341,tt0298814,The Core (2003),The Core,2003,135,5.5,Pass,143
11420,tt0379225,The Corporation (2003),The Corporation,2003,145,8.0,Unknown,125
9455,tt0142192,The Corruptor (1999),The Corruptor,1999,110,6.1,Unknown,97
13849,tt0465430,The Cottage (2008),The Cottage,2008,92,6.1,Unknown,85
2148,tt0087089,The Cotton Club (1984),The Cotton Club,1984,129,6.6,Unknown,23
23752,tt0094910,The Couch Trip (1988),The Couch Trip,1988,97,5.8,Unknown,74
109091,tt2193215,The Counselor (2013),The Counselor,2013,117,5.4,Pass,14
43691,tt0025004,The Count of Monte Cristo (1934),The Count of Monte Cristo,1934,113,7.3,Fail,100
11362,tt0245844,The Count of Monte Cristo (2002),The Count of Monte Cristo,2002,131,7.7,Unknown,126
7862,tt0813547,The Counterfeiters (2007),The Counterfeiters,2007,99,7.5,Unknown,86
8316,tt0496634,The Countess (2009),The Countess,2009,98,6.2,Unknown,83
18357,tt0276033,The Country Bears (2002),The Country Bears,2002,88,4.3,Unknown,6
2438,tt0046874,The Country Girl (1954),The Country Girl,1954,104,7.2,Unknown,57
522241,tt8368512,The Courier (2020),The Courier,2020,112,7.2,Pass,129
11839,tt0049096,The Court Jester (1955),The Court Jester,1955,101,7.8,Fail,126
42986,tt0056956,The Courtship of Eddie's Father (1963),The Courtship of Eddie's Father,1963,118,6.8,Unknown,40
23128,tt1313104,The Cove (2009),The Cove,2009,92,8.4,Unknown,62
9954,tt0475944,The Covenant (2006),The Covenant,2006,97,5.2,Pass,0
882569,tt4873118,The Covenant (2023),The Covenant,2023,123,7.5,Unknown,115
19176,tt0109493,The Cowboy Way (1994),The Cowboy Way,1994,102,6.0,Unknown,74
15573,tt0068421,The Cowboys (1972),The Cowboys,1972,134,7.4,Unknown,80
9100,tt0115963,The Craft (1996),The Craft,1996,101,6.5,Pass,81
38360,tt0050634,The Cranes Are Flying (1957),The Cranes Are Flying,1957,95,8.3,Pass,86
43143,tt0052320,The Crawling Eye (1958),The Crawling Eye,1958,84,5.3,Unknown,121
29425,tt0069895,The Crazies (1973),The Crazies,1973,103,6.1,Pass,22
29427,tt0455407,The Crazies (2010),The Crazies,2010,101,6.5,Pass,98
5071,tt0122082,The Crazy Stranger (1997),The Crazy Stranger,1997,102,7.6,Unknown,96
18352,tt0063633,The Cremator (1969),The Cremator,1969,95,8.0,Unknown,51
19150,tt0198386,The Crew (2000),The Crew,2000,88,5.6,Unknown,74
380111,tt5653294,The Crew (2016),The Crew,2016,138,6.6,Unknown,115
542,tt0313196,The Crime of Padre Amaro (2002),The Crime of Padre Amaro,2002,118,6.7,Unknown,32
11570,tt0044517,The Crimson Pirate (1952),The Crimson Pirate,1952,105,7.1,Unknown,126
60670,tt0228786,The Crimson Rivers (2000),The Crimson Rivers,2000,106,6.9,Unknown,67
17043,tt0305396,The Crocodile Hunter: Collision Course (2002),The Crocodile Hunter: Collision Course,2002,90,5.4,Unknown,42
49519,tt0481499,The Croods (2013),The Croods,2013,98,7.1,Pass,43
529203,tt2850386,The Croods: A New Age (2020),The Croods: A New Age,2020,95,6.9,Pass,42
27526,tt0112744,The Crossing Guard (1995),The Crossing Guard,1995,111,6.3,Unknown,76
9495,tt0109506,The Crow (1994),The Crow,1994,102,7.5,Pass,93
10546,tt0115986,The Crow: City of Angels (1996),The Crow: City of Angels,1996,84,4.6,Unknown,107
9456,tt0132910,The Crow: Salvation (2000),The Crow: Salvation,2000,102,4.9,Unknown,107
16456,tt0353324,The Crow: Wicked Prayer (2005),The Crow: Wicked Prayer,2005,99,3.0,Unknown,107
3061,tt0018806,The Crowd (1928),The Crowd,1928,98,8.0,Fail,19
20539,tt0115988,The Crucible (1996),The Crucible,1996,124,6.8,Pass,9
525936,tt0112746,The Crude Oasis (1993),The Crude Oasis,1993,81,4.8,Unknown,40
16914,tt0045659,The Cruel Sea (1953),The Cruel Sea,1953,126,7.4,Pass,137
32326,tt0150230,The Cruise (1998),The Cruise,1998,76,7.6,Unknown,63
33408,tt0106627,The Crush (1993),The Crush,1993,89,5.9,Unknown,79
